[07Aug2025 00:00:02.254] [Server thread/INFO] [com.tiviacz.travelersbackpack.TravelersBackpack/]: Created new backpack backup file for Lea_Matt with unique ID 17f7e57c-8674-4568-ba54-c76219432396
[07Aug2025 00:23:44.815] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:ogre but it was marked as removed already
[07Aug2025 00:23:47.387] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shaman but it was marked as removed already
[07Aug2025 00:23:48.181] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:23:49.893] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:23:51.542] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:23:52.641] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:23:52.695] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:23:53.494] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:23:54.996] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:23:55.346] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:23:55.994] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:23:55.994] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:23:56.093] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:23:58.840] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:23:59.289] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:24:00.708] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <KevinCrax> AAAaaAaAaAaA
[07Aug2025 00:24:07.244] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:08.104] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:ogre but it was marked as removed already
[07Aug2025 00:24:09.543] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:24:10.744] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:24:11.209] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:ogre but it was marked as removed already
[07Aug2025 00:24:13.941] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:ogre but it was marked as removed already
[07Aug2025 00:24:16.641] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:20.527] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:24:21.095] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:24:22.843] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shaman but it was marked as removed already
[07Aug2025 00:24:24.189] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:26.140] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:26.141] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:26.890] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:24:27.541] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:24:28.971] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:29.592] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:30.443] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:31.846] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:24:32.439] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:24:32.497] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:24:34.742] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:24:34.746] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:34.791] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:35.042] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:24:37.498] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:40.392] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:40.965] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:ogre but it was marked as removed already
[07Aug2025 00:24:41.397] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:42.195] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:24:44.641] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:46.543] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:46.544] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:47.340] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shaman but it was marked as removed already
[07Aug2025 00:24:47.496] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:24:49.253] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:24:50.141] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:50.743] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:52.041] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shaman but it was marked as removed already
[07Aug2025 00:24:52.143] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:24:54.243] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:24:54.343] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:ogre but it was marked as removed already
[07Aug2025 00:24:56.738] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:ogre but it was marked as removed already
[07Aug2025 00:24:57.747] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:24:57.900] [Server thread/INFO] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: KevinCrax lost connection: Timed out
[07Aug2025 00:24:57.900] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: KevinCrax left the game
[07Aug2025 00:25:01.340] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:ogre but it was marked as removed already
[07Aug2025 00:25:03.040] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:25:03.494] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shaman but it was marked as removed already
[07Aug2025 00:25:04.642] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shaman but it was marked as removed already
[07Aug2025 00:25:08.191] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:25:09.417] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:25:09.417] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:ogre but it was marked as removed already
[07Aug2025 00:25:10.588] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:25:14.391] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:25:16.604] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:25:16.888] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:ogre but it was marked as removed already
[07Aug2025 00:25:17.739] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:25:17.739] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:25:18.121] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:ogre but it was marked as removed already
[07Aug2025 00:25:19.325] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:25:19.325] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:25:20.046] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shaman but it was marked as removed already
[07Aug2025 00:25:20.046] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:ogre but it was marked as removed already
[07Aug2025 00:25:22.167] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:25:23.870] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:25:24.648] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shaman but it was marked as removed already
[07Aug2025 00:25:29.145] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:25:30.200] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:25:31.745] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:25:31.904] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:25:32.365] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2030ms or 40 ticks behind
[07Aug2025 00:25:33.765] [Server thread/INFO] [com.tiviacz.travelersbackpack.TravelersBackpack/]: Created new backpack backup file for Lea_Matt with unique ID 9837dae0-eee2-4444-9d1a-27b36c1be2c9
[07Aug2025 00:25:34.161] [Server thread/INFO] [com.tiviacz.travelersbackpack.TravelersBackpack/]: Your backpack has been placed at X: 132 Y: 26 Z: -876
[07Aug2025 00:25:34.162] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Lea_Matt was slain by Scorpioid Bloodluster Clone
[07Aug2025 00:25:34.203] [Server thread/INFO] [tombstone/]: The player Lea_Matt has successfully been saved
[07Aug2025 00:26:46.156] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.server.PlayerAdvancements@3da092c5
[07Aug2025 00:26:46.163] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: KevinCrax[/127.163.125.233:59947] logged in with entity id 245421 at (106.55093581997485, 45.0, -920.0453061696912)
[07Aug2025 00:26:46.170] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: KevinCrax joined the game
[07Aug2025 00:26:49.153] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:26:50.450] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:26:51.307] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shaman but it was marked as removed already
[07Aug2025 00:26:55.499] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:26:55.548] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shaman but it was marked as removed already
[07Aug2025 00:26:57.344] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:26:57.800] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:26:58.861] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Lea_Matt> no puedo hacer nada. eres tu contra el mundo ese solo
[07Aug2025 00:26:59.044] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:27:03.241] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:27:03.600] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:27:04.488] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:ogre but it was marked as removed already
[07Aug2025 00:27:04.798] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:27:06.392] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:27:10.147] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:27:11.947] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:27:13.055] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:27:13.832] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:27:13.999] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:27:14.650] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:27:14.752] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:ogre but it was marked as removed already
[07Aug2025 00:27:16.649] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:27:18.564] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:27:19.704] [Server thread/INFO] [com.tiviacz.travelersbackpack.TravelersBackpack/]: Created new backpack backup file for KevinCrax with unique ID 7813e8b8-8f5c-4cf7-97db-abd561abd453
[07Aug2025 00:27:19.984] [Server thread/INFO] [com.tiviacz.travelersbackpack.TravelersBackpack/]: Your backpack has been placed at X: 106 Y: 45 Z: -920
[07Aug2025 00:27:19.984] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: KevinCrax was burnt to a crisp whilst fighting Scorpioid Bloodluster
[07Aug2025 00:27:19.988] [Server thread/INFO] [tombstone/]: The player KevinCrax has successfully been saved
[07Aug2025 00:27:43.094] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:shield_bearer but it was marked as removed already
[07Aug2025 00:27:44.637] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:27:46.051] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Lea_Matt was slain by Spider Infestor
[07Aug2025 00:27:46.059] [Server thread/INFO] [tombstone/]: The player Lea_Matt has successfully been saved
[07Aug2025 00:27:46.505] [Server thread/INFO] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: KevinCrax lost connection: Disconnected
[07Aug2025 00:27:46.505] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: KevinCrax left the game
[07Aug2025 00:27:52.946] [Server thread/INFO] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Lea_Matt lost connection: Disconnected
[07Aug2025 00:27:52.946] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Lea_Matt left the game
[07Aug2025 00:28:03.791] [Server thread/INFO] [net.minecraft.server.network.ServerLoginPacketListenerImpl/]: com.mojang.authlib.GameProfile@1a768f91[id=<null>,name=KevinCrax,properties={},legacy=false] (/127.163.125.233:51677) lost connection: Disconnected
[07Aug2025 00:28:24.546] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.server.PlayerAdvancements@152d2e41
[07Aug2025 00:28:24.552] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: KevinCrax[/127.163.125.233:33201] logged in with entity id 247206 at (106.55093581997485, 45.0, -920.0453061696912)
[07Aug2025 00:28:24.558] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: KevinCrax joined the game
[07Aug2025 00:28:28.837] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:28:30.389] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:bone_breaker but it was marked as removed already
[07Aug2025 00:28:35.438] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:ogre but it was marked as removed already
[07Aug2025 00:28:36.540] [Server thread/WARN] [net.minecraft.server.level.ServerLevel/]: Tried to add entity castle_and_hustle:dagger but it was marked as removed already
[07Aug2025 00:29:24.894] [Server thread/INFO] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: KevinCrax lost connection: Timed out
[07Aug2025 00:29:24.894] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: KevinCrax left the game
[07Aug2025 00:29:34.186] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: The difficulty has been set to Peaceful
[07Aug2025 00:29:41.697] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.server.PlayerAdvancements@334fd498
[07Aug2025 00:29:41.703] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: KevinCrax[/127.163.125.233:58355] logged in with entity id 248353 at (-1004.5, 111.0, -370.5)
[07Aug2025 00:29:41.709] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: KevinCrax joined the game
[07Aug2025 00:30:11.841] [Server thread/INFO] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: KevinCrax lost connection: Timed out
[07Aug2025 00:30:11.841] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: KevinCrax left the game
[07Aug2025 00:30:51.497] [Server thread/INFO] [net.minecraftforge.common.AdvancementLoadFix/]: Using new advancement loading for net.minecraft.server.PlayerAdvancements@2a957a7
[07Aug2025 00:30:51.502] [Server thread/INFO] [net.minecraft.server.players.PlayerList/]: KevinCrax[/127.163.125.233:41195] logged in with entity id 249193 at (-1004.5, 111.0, -370.5)
[07Aug2025 00:30:51.510] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: KevinCrax joined the game
[07Aug2025 00:31:21.593] [Server thread/INFO] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: KevinCrax lost connection: Timed out
[07Aug2025 00:31:21.593] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: KevinCrax left the game
[07Aug2025 00:31:31.887] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Stopping the server
[07Aug2025 00:31:31.939] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Stopping server
[07Aug2025 00:31:31.940] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving players
[07Aug2025 00:31:31.941] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving worlds
[07Aug2025 00:31:32.552] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[WayVabe]'/minecraft:overworld
[07Aug2025 00:31:32.577] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[WayVabe]'/minecraft:the_nether
[07Aug2025 00:31:32.580] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[WayVabe]'/arphex:the_crawling
[07Aug2025 00:31:32.583] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Saving chunks for level 'ServerLevel[WayVabe]'/minecraft:the_end
[07Aug2025 00:31:32.618] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: ThreadedAnvilChunkStorage (WayVabe): All chunks are saved
[07Aug2025 00:31:32.618] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: ThreadedAnvilChunkStorage (DIM-1): All chunks are saved
[07Aug2025 00:31:32.618] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: ThreadedAnvilChunkStorage (the_crawling): All chunks are saved
[07Aug2025 00:31:32.618] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: ThreadedAnvilChunkStorage (DIM1): All chunks are saved
[07Aug2025 00:31:32.619] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: ThreadedAnvilChunkStorage: All dimensions are saved
[07Aug2025 00:31:33.383] [Server thread/INFO] [Framework/]: Unloading server configs...
